證券代碼,簡稱,年月日,收盤價(元)
2025,千興,20091231,5.73
2027,大成鋼,20091231,23.7009
2028,威致,20091231,19
2029,盛餘,20091231,23.5003
2030,彰源,20091231,16.7124
2031,新光鋼,20091231,33.2167
1702,南僑,20091231,20.5914
1707,葡萄王,20091231,48.1652
1708,東鹼,20091231,29.7864
1709,和益,20091231,14.1914
1906,寶隆,20091231,7.0876
1907,永豐餘,20091231,13.3147
1909,榮成,20091231,10.8964
2002,中鋼,20091231,32.2029
2006,東和鋼鐵,20091231,32.725
2007,燁興,20091231,7.6019
2008,高興昌,20091231,7.0528
1735,日勝化,20091231,17.855
1736,喬山,20091231,48.6039
1737,臺鹽,20091231,19.7864
1773,勝一,20091231,29.4865
2109,華豐,20091231,20.8084
2114,鑫永銓,20091231,31.7717
2201,裕隆,20091231,59.2968
2204,中華,20091231,27.1365
2206,三陽工業,20091231,13.1562
2207,和泰車,20091231,75.4607
2208,台船,20091231,25.5308
1802,台玻,20091231,20.7295
1805,寶徠,20091231,6.4531
1806,冠軍,20091231,17.8274
1808,潤隆,20091231,16.6216
1809,中釉,20091231,20.6164
1810,和成,20091231,9.2435
1903,士紙,20091231,79.6
1904,正隆,20091231,12.0162
1905,華紙,20091231,11.0712
2059,川湖,20091231,169.684
2062,橋椿,20091231,34.8168
2101,南港,20091231,40.8978
2102,泰豐,20091231,19.9506
2103,台橡,20091231,38.4135
2104,國際中橡,20091231,33.8655
2105,正新,20091231,71.4383
2032,新鋼,20091231,19.1474
2106,建大,20091231,36.5983
2107,厚生,20091231,28.0489
2108,南帝,20091231,23.6
2332,友訊,20091231,23.6634
2337,旺宏,20091231,17.631
2338,光罩,20091231,9.3225
2340,光磊,20091231,21.8125
2342,茂矽,20091231,160.701
2033,佳大,20091231,22.5027
2034,允強,20091231,27.0647
2038,海光,20091231,15.7442
2049,上銀,20091231,40.0094
2316,楠梓電,20091231,13.0422
2317,鴻海,20091231,144.093
2321,東訊,20091231,45.9879
2323,中環,20091231,8.0535
2324,仁寶,20091231,41.7602
2327,國巨,20091231,11.322
2328,廣宇,20091231,54.9231
2329,華泰,20091231,12.3272
2330,台積電,20091231,63.9233
2331,精英,20091231,9.5063
2227,裕日車,20091231,70.7094
2231,為升,20091231,65.5227
2301,光寶科,20091231,45.1543
2302,麗正,20091231,6.235
2303,聯電,20091231,16.3707
2305,全友,20091231,5.09
2308,台達電,20091231,97.0501
2312,金寶,20091231,9.2286
2313,華通,20091231,11.3693
2314,台揚,20091231,47.9927
2351,順德,20091231,43.517
2352,佳世達,20091231,19.2394
2353,宏碁,20091231,70.5566
2354,鴻準,20091231,118.655
2355,敬鵬,20091231,27.8857
2356,英業達,20091231,18.2989
2357,華碩,20091231,58.2901
2358,廷鑫,20091231,17.0644
2385,群光,20091231,73.5736
2387,精元,20091231,36.8187
2388,威盛,20091231,36.6
2390,云辰,20091231,13.6537
2392,正崴,20091231,70.5012
2393,億光,20091231,115.289
2395,研華,20091231,63.8074
2397,友通,20091231,40.5587
2399,映泰,20091231,18.0404
2401,凌陽,20091231,34.0976
2402,毅嘉,20091231,21.1094
2359,所羅門,20091231,15.5972
2360,致茂,20091231,71.5204
2344,華邦電,20091231,9.6979
2362,藍天,20091231,51.3213
2345,智邦,20091231,15.1597
2347,聯強,20091231,65.5803
2348,海悅,20091231,51.9033
2414,精技,20091231,22.3959
2415,錩新,20091231,14.0904
2417,圓剛,20091231,43.7958
2419,仲琦,20091231,21.5106
2420,新巨,20091231,24.178
2421,建準,20091231,27.7091
2423,固緯,20091231,28.691
2424,隴華,20091231,26.997
2425,承啟,20091231,24.5018
2426,鼎元,20091231,30.5671
2427,三商電,20091231,10.358
2428,興勤,20091231,59.7838
2429,銘旺科,20091231,14.6134
2430,燦坤,20091231,26.7563
2431,聯昌,20091231,21.4108
2433,互盛電,20091231,22.9713
2434,統懋,20091231,95.0856
2436,偉詮電,20091231,30.4338
2438,翔耀,20091231,2.2144
2349,錸德,20091231,16.2792
2363,矽統,20091231,21.1805
2364,倫飛,20091231,14.4913
2365,昆盈,20091231,31.9048
2367,燿華,20091231,13.3394
2368,金像電,20091231,13.576
2369,菱生,20091231,10.7322
2371,大同,20091231,18.6069
2375,凱美,20091231,6.6529
2376,技嘉,20091231,30.4142
2377,微星,20091231,20.5052
2379,瑞昱,20091231,91.7752
2380,虹光,20091231,19.4204
2382,廣達,20091231,66.4519
2383,台光電,20091231,13.4637
2404,漢唐,20091231,26.0453
2405,浩鑫,20091231,29.2066
2406,國碩,20091231,34.6096
2408,南亞科,20091231,31.8959
2409,友達,20091231,28.2436
2412,中華電,20091231,57.3416
2413,環科,20091231,15.6619
2373,震旦行,20091231,34.6508
2374,佳能,20091231,61.3165
2453,凌群,20091231,16.0129
2454,聯發科,20091231,381.001
2455,全新,20091231,85.401
2456,奇力新,20091231,22.853
2457,飛宏,20091231,22.227
2458,義隆,20091231,53.7866
2459,敦吉,20091231,22.6583
2460,建通,20091231,22.8195
2461,光群雷,20091231,24.6108
2462,良得電,20091231,26.2686
2464,盟立,20091231,29.2468
2465,麗臺,20091231,33.7524
2466,冠西電,20091231,31.8315
2467,志聖,20091231,19.1318
2439,美律,20091231,63.5833
2440,太空梭,20091231,13.2169
2441,超豐,20091231,31.3261
2442,新美齊,20091231,21.9615
2443,億麗,20091231,19.9736
2444,兆勁,20091231,23.5281
2497,怡利電,20091231,20.9241
2498,宏達電,20091231,292.054
2449,京元電子,20091231,14.4903
2450,神腦,20091231,45.8282
2451,創見,20091231,112.653
2468,華經,20091231,15.2919
2472,立隆電,20091231,16.741
2474,可成,20091231,84.9225
2476,鉅祥,20091231,26.7995
2477,美隆電,20091231,13.5085
2478,大毅,20091231,46.6969
2520,冠德,20091231,25.7558
2524,京城,20091231,23.9129
2527,宏璟,20091231,16.3132
2528,皇普,20091231,2.1771
2530,華建,20091231,10.0769
2534,宏盛,20091231,17.5148
2535,達欣工,20091231,19.5502
2536,宏普,20091231,48.8824
2537,聯上發,20091231,7.5627
2538,基泰,20091231,15.3846
2539,櫻花建,20091231,23.9583
2540,愛山林,20091231,7.9399
2542,興富發,20091231,42.0182
2543,皇昌,20091231,5.8548
2545,皇翔,20091231,59.532
2546,根基,20091231,23.9655
2480,敦陽科,20091231,29.9474
2481,強茂,20091231,25.8639
2482,連宇,20091231,28.2842
2483,百容,20091231,16.9139
2484,希華,20091231,15.5013
2485,兆赫,20091231,40.9906
2486,一詮,20091231,45.4894
2488,漢平,20091231,15.7743
2489,瑞軒,20091231,18.9224
2491,吉祥全,20091231,9.6646
2492,華新科,20091231,19.5978
2493,揚博,20091231,20.5115
2495,普安,20091231,52.7129
2496,卓越,20091231,3.2768
2471,資通,20091231,17.4949
2511,太子,20091231,14.5024
2514,龍邦,20091231,14.894
2515,中工,20091231,8.4741
2516,新建,20091231,5.5582
2501,國建,20091231,12.5433
2504,國產,20091231,16.1443
2505,國揚,20091231,24.5639
2506,太設,20091231,7.7016
2509,全坤建,20091231,22.7309
2617,台航,20091231,44.4071
2618,長榮航,20091231,13.7921
2636,台驊投控,20091231,18.7073
2701,萬企,20091231,14.218
2547,日勝生,20091231,25.364
2548,華固,20091231,75.202
2601,益航,20091231,44.3296
2603,長榮,20091231,13.7535
2605,新興,20091231,41.1593
2606,裕民,20091231,61.0543
2607,榮運,20091231,27.9573
2608,嘉里大榮,20091231,22.151
2609,陽明,20091231,21.3649
2849,安泰銀,20091231,8.8123
2850,新產,20091231,17.2
2851,中再保,20091231,12.9787
2852,第一保,20091231,11.5151
2855,統一證,20091231,20.24
2880,華南金,20091231,18.55
2881,富邦金,20091231,37.5096
2610,華航,20091231,9.9851
2611,志信,20091231,10.1399
2612,中航,20091231,66.4271
2613,中櫃,20091231,18.3484
2614,東森,20091231,7.2317
2615,萬海,20091231,16.5292
2702,華園,20091231,20.4245
2704,國賓,20091231,32.8577
2616,山隆,20091231,15.124
2801,彰銀,20091231,14.3539
2809,京城銀,20091231,6.3728
2812,台中銀,20091231,4.2318
2816,旺旺保,20091231,29.6041
2820,華票,20091231,8.7345
2823,中壽,20091231,23.4318
2832,台產,20091231,25.6829
2834,臺企銀,20091231,7.7659
2910,統領,20091231,23.4448
2911,麗嬰房,20091231,28.093
2912,統一超,20091231,73.6452
2913,農林,20091231,16.5636
2915,潤泰全,20091231,53.4734
3002,歐格,20091231,26.5907
3003,健和興,20091231,28.8259
3004,豐達科,20091231,8.4149
3005,神基,20091231,28.9555
3006,晶豪科,20091231,55.192
2836,高雄銀,20091231,9.8585
2838,聯邦銀,20091231,5.927
2841,台開,20091231,8.4005
2845,遠東銀,20091231,11.1857
2705,六福,20091231,33.9828
2706,第一店,20091231,25.7357
2707,晶華,20091231,152.981
2892,第一金,20091231,18.4215
2901,欣欣,20091231,24.5349
2903,遠百,20091231,35.5349
2904,匯僑,20091231,12.3374
2905,三商,20091231,15.2009
2906,高林,20091231,10.7676
2908,特力,20091231,17.3223
2882,國泰金,20091231,56.8469
2883,開發金,20091231,6.2437
2884,玉山金,20091231,12.0265
2885,元大金,20091231,22.5895
2886,兆豐金,20091231,17.5278
2887,台新金,20091231,11.8085
2888,新光金,20091231,12.6891
2889,國票金,20091231,10.2252
2890,永豐金,20091231,12.1688
2891,中信金,20091231,18.9955
3018,同開,20091231,15.0222
3019,亞光,20091231,69.225
3021,鴻名,20091231,13.5893
3022,威強電,20091231,26.5182
3023,信邦,20091231,22.614
3024,憶聲,20091231,14.4823
3025,星通,20091231,20.5802
3008,大立光,20091231,412.685
3010,華立,20091231,41.825
3011,今皓,20091231,14.1503
3013,晟銘電,20091231,10.7556
3014,聯陽,20091231,69.2929
3026,禾伸堂,20091231,44.2406
3027,盛達,20091231,24.2818
3028,增你強,20091231,22.2296
3029,零壹,20091231,23.015
3030,德律,20091231,36.3067
3031,佰鴻,20091231,45.6578
3032,偉訓,20091231,15.2778
3033,威健,20091231,20.2198
3034,聯詠,20091231,103.065
3015,全漢,20091231,39.1508
3016,嘉晶,20091231,37.8684
3017,奇鋐,20091231,39.2431
3036,文曄,20091231,25.8826
3037,欣興,20091231,45.4295
3038,全台,20091231,13.328
3040,遠見,20091231,14.4201
3041,揚智,20091231,86.3999
3042,晶技,20091231,56.9235
3043,科風,20091231,24.1489
3044,健鼎,20091231,102.447
3045,台灣大,20091231,59.8
3046,建碁,20091231,66.0443
3047,訊舟,20091231,25.9874
3048,益登,20091231,17.8228
3049,和鑫,20091231,27.201
3050,鈺德,20091231,13.3545
3051,力特,20091231,4.069
3052,夆典,20091231,18.2733
3054,立萬利,20091231,28.9849
3055,蔚華科,20091231,23.8922
3056,總太,20091231,24.667
3057,喬鼎,20091231,52.3049
3058,立德,20091231,29.857
3059,華晶科,20091231,63.9178
3060,銘異,20091231,36.3624
3062,建漢,20091231,49.2079
3035,智原,20091231,67.6058
3090,日電貿,20091231,35.0227
3094,聯傑,20091231,47.7864
3130,一零四,20091231,83.4847
3164,景岳,20091231,73.4933
3189,景碩,20091231,84.3614
3209,全科,20091231,22.6362
3229,晟鈦,20091231,15.9891
3231,緯創,20091231,58.8186
3266,昇陽,20091231,21.1633
3296,勝德,20091231,36.4762
3356,奇偶,20091231,55.0713
3376,新日興,20091231,153.1
3380,明泰,20091231,27.6322
3383,新世紀,20091231,139.983
3406,玉晶光,20091231,56.3415
3416,融程電,20091231,70.2715
3419,譁裕,20091231,18.1841
3494,誠研,20091231,26.2745
3305,昇貿,20091231,67.1173
3308,聯德,20091231,25.871
3311,閎暉,20091231,121.726
3312,弘憶股,20091231,24.301
3443,創意,20091231,165.831
3450,聯鈞,20091231,44.773
3454,晶睿,20091231,43.9752
3481,群創,20091231,46.8851
3617,碩天,20091231,126.736
3501,維熹,20091231,62.3653
3504,揚明光,20091231,218.294
3515,華擎,20091231,153.837
3518,柏騰,20091231,69.6125
3532,台勝科,20091231,84.0791
3533,嘉澤,20091231,173.012
3535,晶彩科,20091231,27.5469
3536,誠創,20091231,48.6763
3622,洋華,20091231,339.952
3653,健策,20091231,182.158
3701,大眾控,20091231,8.812
3702,大聯大,20091231,52.6269
3588,通嘉,20091231,199.838
3593,力銘,20091231,74.5461
3596,智易,20091231,85.2049
3605,宏致,20091231,124.815
3607,谷崧,20091231,55.9494
4104,佳醫,20091231,75.5779
4106,雃博,20091231,33.917
4108,懷特,20091231,42.2973
4119,旭富,20091231,70.2111
4133,亞諾法,20091231,113.397
4306,炎洲,20091231,22.8898
4414,如興,20091231,4.4097
4426,利勤,20091231,11.9464
4526,東台,20091231,25.0968
4532,瑞智,20091231,11.3599
4720,德淵,20091231,16.4267
4722,國精化,20091231,16.0066
3545,敦泰,20091231,103.374
5388,中磊,20091231,25.0878
3557,嘉威,20091231,39.1707
3576,聯合再生,20091231,65.4433
5434,崇越,20091231,41.8451
4904,遠傳,20091231,36.3531
4906,正文,20091231,56.6279
5007,三星,20091231,26.2805
5203,訊連,20091231,132.606
5469,瀚宇博,20091231,30.4348
5471,松翰,20091231,83.5717
5484,慧友,20091231,42.1303
5515,建國,20091231,18.0195
5519,隆大,20091231,20.7237
5531,鄉林,20091231,15.3601
6153,嘉聯益,20091231,26.5238
6155,鈞寶,20091231,34.8357
6164,華興,20091231,19.5126
6165,浪凡,20091231,26.9511
6166,凌華,20091231,28.4554
6168,宏齊,20091231,23.5074
6172,互億,20091231,5.7431
6176,瑞儀,20091231,43.6061
6177,達麗,20091231,18.4625
5533,皇鼎,20091231,25.4225
5534,長虹,20091231,60.402
5607,遠雄港,20091231,32.7859
5608,四維航,20091231,49.5353
5706,鳳凰,20091231,58.9455
6005,群益證,20091231,18.4576
6024,群益期,20091231,13.7589
6120,達運,20091231,34.038
6108,競國,20091231,39.5815
6128,上福,20091231,49.3823
6131,鈞泰,20091231,65.8002
6133,金橋,20091231,13.8713
6112,聚碩,20091231,27.9479
6115,鎰勝,20091231,58.3518
6116,彩晶,20091231,12.6887
6117,迎廣,20091231,16.3719
6136,富爾特,20091231,31.7757
6139,亞翔,20091231,41.2841
6141,柏承,20091231,27.3584
6230,尼得科超眾,20091231,56.4168
6235,華孚,20091231,11.1071
6142,友勁,20091231,18.6
6152,百一,20091231,28.0878
5521,工信,20091231,8.9508
5522,遠雄,20091231,64.1631
5525,順天,20091231,16.428
6213,聯茂,20091231,30.8402
6214,精誠,20091231,48.0178
6215,和椿,20091231,31.9286
6216,居易,20091231,25.2072
6224,聚鼎,20091231,61.9444
6225,天瀚,20091231,95.6827
6285,啟碁,20091231,53.3551
6289,華上,20091231,57.882
6505,台塑化,20091231,79.7683
6226,光鼎,20091231,17.3074
6183,關貿,20091231,19.2798
6184,大豐電,20091231,43.0993
6189,豐藝,20091231,23.0956
6191,精成科,20091231,24.9178
6192,巨路,20091231,59.1301
6196,帆宣,20091231,18.5405
6197,佳必琪,20091231,89.3165
6201,亞弘電,20091231,27.4196
6202,盛群,20091231,43.4846
6205,詮欣,20091231,29.9669
6206,飛捷,20091231,82.7556
6209,今國光,20091231,20.0582
6277,宏正,20091231,64.2507
6278,台表科,20091231,82.3998
6281,全國電,20091231,40.8033
6282,康舒,20091231,27.1931
6283,淳安,20091231,29.3641
6239,力成,20091231,103.783
6243,迅杰,20091231,67.7955
6251,定穎,20091231,43.3125
6257,矽格,20091231,19.6709
6269,台郡,20091231,24.6
6271,同欣電,20091231,147.583
8070,長華,20091231,168.57
8072,陞泰,20091231,106.713
8081,致新,20091231,178.798
8101,華冠,20091231,27.8861
8021,尖點,20091231,33.144
8033,雷虎,20091231,18.313
8039,台虹,20091231,56.085
8046,南電,20091231,121.527
6605,帝寶,20091231,82.0244
8016,矽創,20091231,62.1258
8103,瀚荃,20091231,42.7044
8105,凌巨,20091231,20.9456
8110,華東,20091231,13.384
8112,至上,20091231,27.6198
8114,振樺電,20091231,56.3125
8131,福懋科,20091231,45.3501
8163,達方,20091231,47.7993
8201,無敵,20091231,33.3763
8210,勤誠,20091231,14.07
8213,志超,20091231,70.1866
8249,菱光,20091231,23.6412
8261,富鼎,20091231,41.9587
8374,羅昇,20091231,20.2849
9110,越南控-DR,20091231,11.3842
9925,新保,20091231,21.8977
9926,新海,20091231,25.5385
9927,泰銘,20091231,44.6027
911868,同方友友-DR,20091231,15.7207
9136,巨騰-DR,20091231,34.5913
9188,精熙-DR,20091231,7.2947
8996,高力,20091231,51.9016
9103,美德醫療-DR,20091231,10.55
910322,康師傅-DR,20091231,36.8149
9105,泰金寶-DR,20091231,3.1419
9905,大華,20091231,21.0068
9906,欣巴巴,20091231,2.6931
9907,統一實,20091231,9.0483
9940,信義,20091231,58.7894
9941,裕融,20091231,32.3461
9942,茂順,20091231,31.0675
9943,好樂迪,20091231,30.4455
9944,新麗,20091231,22.1671
9945,潤泰新,20091231,28.3948
9946,三發地產,20091231,11.747
9955,佳龍,20091231,55.73
9958,世紀鋼,20091231,12.1347
9908,大台北,20091231,16.4092
9910,豐泰,20091231,23.8851
9911,櫻花,20091231,15.8979
9912,偉聯,20091231,5.8244
9914,美利達,20091231,51.135
9917,中保科,20091231,51.3928
9902,台火,20091231,11.7502
9904,寶成,20091231,24.2019
9918,欣天然,20091231,24.5645
9919,康那香,20091231,22.6784
9921,巨大,20091231,88.2262
9924,福興,20091231,10.3772
8926,台汽電,20091231,16.8764
8940,新天地,20091231,20.8231
9928,中視,20091231,31.0579
9929,秋雨,20091231,5.1001
9930,中聯資源,20091231,40.2892
9931,欣高,20091231,17.1257
9933,中鼎,20091231,31.0917
9934,成霖,20091231,17.4534
9935,慶豐富,20091231,11.4064
9937,全國,20091231,37.2534
9938,百和,20091231,25.7442
9939,宏全,20091231,50.2101
1229,聯華,20100104,15.2932
1236,宏亞,20100104,17.0473
1301,台塑,20100104,63.6347
1303,南亞,20100104,55.7086
1304,台聚,20100104,19.6353
1305,華夏,20100104,11.3104
1307,三芳,20100104,34.9228
1308,亞聚,20100104,24.7353
1309,台達化,20100104,13.1917
1310,台苯,20100104,13.0702
1312,國喬,20100104,11.5698
1313,聯成,20100104,16.9301
1314,中石化,20100104,12.257
1315,達新,20100104,22.2808
1316,上曜,20100104,9.8318
1319,東陽,20100104,55.3769
1321,大洋,20100104,25.25
1323,永裕,20100104,18.1932
1324,地球,20100104,21.9385
1325,恒大,20100104,26.2985
1326,台化,20100104,65.4414
1402,遠東新,20100104,37.7555
1409,新纖,20100104,11.459
1231,聯華食,20100104,12.8563
1232,大統益,20100104,36.6
1101,台泥,20100104,30.9069
1102,亞泥,20100104,32.3113
1103,嘉泥,20100104,17.3759
1104,環泥,20100104,17.4
1419,新紡,20100104,35.6619
1423,利華,20100104,7.9884
1432,大魯閣,20100104,4.9677
1434,福懋,20100104,23.7879
1435,中福,20100104,4.8
1436,華友聯,20100104,8.4361
1437,勤益控,20100104,21.8756
1438,三地開發,20100104,3.2
1439,中和,20100104,23.6123
1440,南紡,20100104,13.26
1441,大東,20100104,7.813
1442,名軒,20100104,16.2464
1443,立益,20100104,6.8194
1444,力麗,20100104,5.4666
1445,大宇,20100104,8.4876
1446,宏和,20100104,8.9813
1447,力鵬,20100104,9.8362
1449,佳和,20100104,5.7955
1451,年興,20100104,18.9154
1452,宏益,20100104,8.4492
1453,大將,20100104,8.746
1454,台富,20100104,7.0794
1455,集盛,20100104,10.3562
1456,怡華,20100104,7.5548
1457,宜進,20100104,8.0286
1108,幸福,20100104,8.9004
1109,信大,20100104,10.0028
1110,東泥,20100104,11.5297
1201,味全,20100104,40.3981
1203,味王,20100104,24.8074
1210,大成,20100104,33.4747
1213,大飲,20100104,9.2253
1215,卜蜂,20100104,14.6885
1216,統一,20100104,37.5245
1217,愛之味,20100104,12.7231
1472,三洋紡,20100104,14.3065
1473,台南,20100104,34.0515
1474,弘裕,20100104,4.9425
1475,業旺,20100104,9.4848
1476,儒鴻,20100104,21.1059
1477,聚陽,20100104,56.5749
