證券代碼,簡稱,年月,交易所主產業代碼,交易所子產業代碼,TEJ主產業代碼,TEJ子產業代碼
2405,浩鑫,201703  ,M2300,M2325,23A,23A2
2406,國碩,201703  ,M2300,M2326,23C,23C7B
2408,南亞科,201703  ,N.A.,N.A.,N.A.,N.A.
2409,友達,201703  ,M2300,M2326,23C,23C8A
2415,錩新,201703  ,M2300,M2328,23U,23U2
2382,廣達,201703  ,M2300,M2325,23A,23A2
2383,台光電,201703  ,M2300,M2328,23B,23B3A
2385,群光,201703  ,M2300,M2328,23C,23C3
2427,三商電,201703  ,M2300,M2330,23X,23X1
2428,興勤,201703  ,M2300,M2328,23D,23D5
2429,銘旺科,201703  ,M2300,M2328,23B,23B2D
2392,正崴,201703  ,M2300,M2328,23D,23D2
2393,億光,201703  ,M2300,M2326,23C,23C6C
2395,研華,201703  ,M2300,M2325,23B,23B5B
2420,新巨,201703  ,M2300,M2328,23D,23D3
2421,建準,201703  ,M2300,M2328,23D,23D9B
2423,固緯,201703  ,M2300,M2331,23H,23H2
2434,統懋,201703  ,M2300,M2324,23D,23D1
2436,偉詮電,201703  ,M2300,M2324,23G,23G5
2431,聯昌,201703  ,M2300,M2328,23D,23D3
2433,互盛電,201703  ,M2300,M2331,23T,23T1
2438,翔耀,201703  ,M2300,M2326,23C,23C6C
2439,美律,201703  ,M2300,M2327,23U,23U2
2440,太空梭,201703  ,M2300,M2328,23D,23D2
2441,超豐,201703  ,M2300,M2324,23G,23G2
2442,新美齊,201703  ,M2300,M2325,25A,25A
2443,億麗,201703  ,M2300,M2328,23C,23C1
2444,兆勁,201703  ,M2300,M2327,23E,23E1
2449,京元電子,201703  ,M2300,M2324,23G,23G2
2454,聯發科,201703  ,M2300,M2324,23G,23G5
2455,全新,201703  ,M2300,M2327,23G,23G3A
2456,奇力新,201703  ,M2300,M2328,23D,23D5
2430,燦坤,201703  ,M2300,M2329,23T,23T1
2462,良得電,201703  ,M2300,M2328,23D,23D2
2464,盟立,201703  ,M2300,M2331,23H,23H1
2460,建通,201703  ,M2300,M2328,23D,23D9A
2461,光群雷,201703  ,M2300,M2331,23C,23CZ2
2465,麗臺,201703  ,M2300,M2325,23B,23B4A
2466,冠西電,201703  ,M2300,M2326,23C,23C6C
2467,志聖,201703  ,M2300,M2328,23H,23H2
2468,華經,201703  ,M2300,M2330,23X,23X1
2457,飛宏,201703  ,M2300,M2328,23D,23D3
2458,義隆,201703  ,M2300,M2324,23G,23G5
2459,敦吉,201703  ,M2300,M2329,23T,23T2
2424,隴華,201703  ,M2300,M2325,23X,23X2
2425,承啟,201703  ,M2300,M2325,23B,23B4A
2471,資通,201703  ,M2300,M2330,23X,23X1
2426,鼎元,201703  ,M2300,M2326,23C,23C6B
2450,神腦,201703  ,M2300,M2327,23T,23T1
2451,創見,201703  ,M2300,M2324,23G,23G3B
2453,凌群,201703  ,M2300,M2330,23X,23X1
2482,連宇,201703  ,M2300,M2331,23C,23C3
2472,立隆電,201703  ,M2300,M2328,23D,23D5
2474,可成,201703  ,M2300,M2331,23D,23D4
2476,鉅祥,201703  ,M2300,M2328,23D,23D9A
2477,美隆電,201703  ,M2300,M2331,23U,23U2
2478,大毅,201703  ,M2300,M2328,23D,23D5
2480,敦陽科,201703  ,M2300,M2330,23X,23X1
2481,強茂,201703  ,M2300,M2324,23D,23D1
2483,百容,201703  ,M2300,M2328,23D,23D9A
2484,希華,201703  ,M2300,M2328,23D,23D6
2485,兆赫,201703  ,M2300,M2327,23K,23K2
2486,一詮,201703  ,M2300,M2326,23D,23D9C
2488,漢平,201703  ,M2300,M2331,23U,23U2
2489,瑞軒,201703  ,M2300,M2326,23C,23C1
2495,普安,201703  ,M2300,M2331,23C,23C4B
2496,卓越,201703  ,M2300,M2327,23K,23K6
2497,怡利電,201703  ,M2300,M2331,15D,15D
2491,吉祥全,201703  ,M2300,M2326,23C,23C4A
2492,華新科,201703  ,M2300,M2328,23D,23D5
2493,揚博,201703  ,M2300,M2328,23H,23H2
2515,中工,201703  ,M2500,M2500,25B,25B
2516,新建,201703  ,M2500,M2500,25B,25B
2520,冠德,201703  ,M2500,M2500,25A,25A
2504,國產,201703  ,M2500,M2500,11B,11B
2505,國揚,201703  ,M2500,M2500,25A,25A
2506,太設,201703  ,M2500,M2500,25A,25A
2509,全坤建,201703  ,M2500,M2500,25A,25A
2528,皇普,201703  ,M2500,M2500,25A,25A
2511,太子,201703  ,M2500,M2500,25A,25A
2514,龍邦,201703  ,M9900,M9900,25A,25A
2524,京城,201703  ,M2500,M2500,25A,25A
2527,宏璟,201703  ,M2500,M2500,25A,25A
2530,華建,201703  ,M2500,M2500,25A,25A
2534,宏盛,201703  ,M2500,M2500,25A,25A
2535,達欣工,201703  ,M2500,M2500,25B,25B
2605,新興,201703  ,M2600,M2600,26A,26A1
2606,裕民,201703  ,M2600,M2600,26A,26A1
2611,志信,201703  ,M2600,M2600,26C,26C
2612,中航,201703  ,M2600,M2600,26A,26A1
2613,中櫃,201703  ,M2600,M2600,26C,26C
2536,宏普,201703  ,M2500,M2500,25A,25A
2537,聯上發,201703  ,M2500,M2500,25A,25A
2542,興富發,201703  ,M2500,M2500,25A,25A
2538,基泰,201703  ,M2500,M2500,25A,25A
2539,櫻花建,201703  ,M2500,M2500,25A,25A
2540,愛山林,201703  ,M2500,M2500,25A,25A
2498,宏達電,201703  ,M2300,M2327,23K,23K1
2501,國建,201703  ,M2500,M2500,25A,25A
2607,榮運,201703  ,M2600,M2600,26C,26C
2597,潤弘,201703  ,M2500,M2500,25C,25C
2601,益航,201703  ,M2900,M2900,26A,26A1
2603,長榮,201703  ,M2600,M2600,26A,26A2
2547,日勝生,201703  ,M2500,M2500,25A,25A
2548,華固,201703  ,M2500,M2500,25A,25A
2543,皇昌,201703  ,M2500,M2500,25B,25B
2545,皇翔,201703  ,M2500,M2500,25A,25A
2546,根基,201703  ,M2500,M2500,25B,25B
2614,東森,201703  ,M2900,M2900,26A,26A1
2615,萬海,201703  ,M2600,M2600,26A,26A2
2616,山隆,201703  ,M9700,M9700,26C,26C
2617,台航,201703  ,M2600,M2600,26A,26A1
2618,長榮航,201703  ,M2600,M2600,26D,26D
2630,亞航,201703  ,M2600,M2600,15D,15D
2633,台灣高鐵,201703  ,M2600,M2600,26B,26B
2634,漢翔,201703  ,M2600,M2600,22B,22B3
2636,台驊投控,201703  ,M2600,M2600,26C,26C
2637,慧洋-KY,201703  ,M2600,M2600,26A,26A1
2702,華園,201703  ,M2700,M2700,27A,27A1
2608,嘉里大榮,201703  ,M2600,M2600,26C,26C
2609,陽明,201703  ,N.A.,N.A.,N.A.,N.A.
2610,華航,201703  ,M2600,M2600,26D,26D
2739,寒舍,201703  ,M2700,M2700,27A,27A1
2642,宅配通,201703  ,M2600,M2600,26C,26C
2701,萬企,201703  ,M2700,M2700,27A,27A1
2704,國賓,201703  ,M2700,M2700,27A,27A1
2705,六福,201703  ,M2700,M2700,27A,27A1
2706,第一店,201703  ,M2700,M2700,27A,27A1
2707,晶華,201703  ,M2700,M2700,27A,27A1
2712,遠雄來,201703  ,M2700,M2700,27A,27A1
2748,雲品,201703  ,M2700,M2700,27A,27A1
2801,彰銀,201703  ,M2800,M2810,28A,28A
2809,京城銀,201703  ,M2800,M2810,28A,28A
2812,台中銀,201703  ,M2800,M2810,28A,28A
2723,美食-KY,201703  ,M2700,M2700,27A,27A2
2727,王品,201703  ,M2700,M2700,27A,27A2
2832,台產,201703  ,M2800,M2870,28J,28J
2731,雄獅,201703  ,M2700,M2700,27C,27C
2722,夏都,201703  ,M2700,M2700,27A,27A1
2882,國泰金,201703  ,M2800,M28HO,28L,28L
2838,聯邦銀,201703  ,M2800,M2810,28A,28A
2881,富邦金,201703  ,M2800,M28HO,28L,28L
2841,台開,201703  ,M2500,M2500,25B,25B
2845,遠東銀,201703  ,M2800,M2810,28A,28A
2883,開發金,201703  ,M2800,M28HO,28L,28L
2884,玉山金,201703  ,M2800,M28HO,28L,28L
2885,元大金,201703  ,M2800,M28HO,28L,28L
2816,旺旺保,201703  ,M2800,M2870,28J,28J
2820,華票,201703  ,M2800,M2810,28F,28F
2823,中壽,201703  ,M2800,M2871,28I,28I
2880,華南金,201703  ,M2800,M28HO,28L,28L
2886,兆豐金,201703  ,M2800,M28HO,28L,28L
2849,安泰銀,201703  ,M2800,M2810,28A,28A
2915,潤泰全,201703  ,M2900,M2900,29A,29A2
2891,中信金,201703  ,M2800,M28HO,28L,28L
2905,三商,201703  ,M2900,M2900,29A,29A1
2906,高林,201703  ,M2900,M2900,29B,29B
2908,特力,201703  ,M2900,M2900,29B,29B
2910,統領,201703  ,M2900,M2900,29A,29A1
2911,麗嬰房,201703  ,M2900,M2900,29A,29A1
2913,農林,201703  ,N.A.,N.A.,N.A.,N.A.
2887,台新金,201703  ,M2800,M28HO,28L,28L
2888,新光金,201703  ,M2800,M28HO,28L,28L
2834,臺企銀,201703  ,M2800,M2810,28A,28A
2836,高雄銀,201703  ,M2800,M2810,28A,28A
2892,第一金,201703  ,M2800,M28HO,28L,28L
2889,國票金,201703  ,M2800,M28HO,28L,28L
2867,三商壽,201703  ,M2800,M2871,28I,28I
2912,統一超,201703  ,M2900,M2900,29A,29A4
2897,王道銀行,201703  ,M2800,M2810,28A,28A
2890,永豐金,201703  ,M2800,M28HO,28L,28L
2923,鼎固-KY,201703  ,M2500,M2500,25A,25A
2904,匯僑,201703  ,M9900,M9900,29B,29B
3002,歐格,201703  ,M2300,M2325,23D,23D3
3003,健和興,201703  ,M2300,M2328,15D,15D
3004,豐達科,201703  ,M2000,M2000,15D,15D
2850,新產,201703  ,M2800,M2870,28J,28J
2851,中再保,201703  ,M2800,M2870,28J,28J
2852,第一保,201703  ,M2800,M2870,28J,28J
2855,統一證,201703  ,M2800,M3000,30A,30A
2901,欣欣,201703  ,M2900,M2900,29A,29A1
2903,遠百,201703  ,M2900,M2900,29A,29A1
2929,淘帝-KY,201703  ,M2900,M2900,29A,29A1
2936,客思達-KY,201703  ,M2900,M2900,29B,29B
3010,華立,201703  ,M2300,M2329,23T,23T2
3011,今皓,201703  ,M2300,M2328,23D,23D2
3013,晟銘電,201703  ,M2300,M2325,23D,23D4
2939,凱羿-KY,201703  ,M2900,M2900,29B,29B
3005,神基,201703  ,M2300,M2325,23D,23D4
3006,晶豪科,201703  ,M2300,M2324,23G,23G5
3008,大立光,201703  ,M2300,M2326,23U,23U1
3014,聯陽,201703  ,M2300,M2324,23G,23G5
3015,全漢,201703  ,M2300,M2328,23D,23D3
3016,嘉晶,201703  ,M2300,M2324,23G,23G3C
3019,亞光,201703  ,M2300,M2326,23U,23U1
3024,憶聲,201703  ,M2300,M2326,15C,15C1
3025,星通,201703  ,M2300,M2327,23E,23E2
3026,禾伸堂,201703  ,M2300,M2328,23D,23D5
3017,奇鋐,201703  ,M2300,M2325,23D,23D9B
3018,同開,201703  ,M2300,M2331,23H,23H1
3027,盛達,201703  ,M2300,M2327,23E,23E1
3028,增你強,201703  ,N.A.,N.A.,N.A.,N.A.
3029,零壹,201703  ,M2300,M2330,23X,23X2
3044,健鼎,201703  ,M2300,M2328,23B,23B2D
3045,台灣大,201703  ,M2300,M2327,23K,23K3
3033,威健,201703  ,M2300,M2329,23T,23T2
3034,聯詠,201703  ,M2300,M2324,23G,23G5
3035,智原,201703  ,M2300,M2324,23G,23G5
3043,科風,201703  ,M2300,M2331,23D,23D3
3021,鴻名,201703  ,M2300,M2328,23D,23D2
3022,威強電,201703  ,M2300,M2325,23B,23B5B
3023,信邦,201703  ,M2300,M2328,23D,23D2
3046,建碁,201703  ,M2300,M2325,23B,23B1
3047,訊舟,201703  ,M2300,M2327,23E,23E2
3050,鈺德,201703  ,M2300,M2326,23C,23C4A
3051,力特,201703  ,M2300,M2326,23C,23C8C
3048,益登,201703  ,M2300,M2329,23T,23T2
3049,和鑫,201703  ,M2300,M2326,23C,23C8E
3054,立萬利,201703  ,M2300,M2324,23C,23C3
3031,佰鴻,201703  ,M2300,M2326,23C,23C6C
3032,偉訓,201703  ,M2300,M2328,23D,23D4
3055,蔚華科,201703  ,M2300,M2329,23H,23H3
3056,總太,201703  ,M2500,M2500,25A,25A
3057,喬鼎,201703  ,M2300,M2325,23C,23C4B
3058,立德,201703  ,M2300,M2328,23D,23D3
3052,夆典,201703  ,M2500,M2500,25A,25A
3030,德律,201703  ,M2300,M2331,23H,23H2
3060,銘異,201703  ,M2300,M2325,23C,23C4B
3036,文曄,201703  ,M2300,M2329,23T,23T2
3062,建漢,201703  ,M2300,M2327,23E,23E2
3090,日電貿,201703  ,M2300,M2328,23T,23T2
3037,欣興,201703  ,M2300,M2328,23B,23B2D
3038,全台,201703  ,M2300,M2326,23C,23C8D
3092,鴻碩,201703  ,M2300,M2328,23D,23D2
3094,聯傑,201703  ,M2300,M2324,23G,23G5
3130,一零四,201703  ,M2300,M2330,23K,23K4
3149,正達,201703  ,M2300,M2326,23C,23C8E
3059,華晶科,201703  ,M2300,M2326,23U,23U1
3189,景碩,201703  ,M2300,M2324,23B,23B2A
3209,全科,201703  ,M2300,M2329,23T,23T2
3040,遠見,201703  ,M9900,M9900,23Z,23Z
3266,昇陽,201703  ,M2500,M2500,25A,25A
3041,揚智,201703  ,M2300,M2324,23G,23G5
3042,晶技,201703  ,M2300,M2328,23D,23D6
3164,景岳,201703  ,M1700,M1722,17C,17C2
3167,大量,201703  ,M1500,M1500,23H,23H2
3257,虹冠電,201703  ,M2300,M2324,23G,23G5
3229,晟鈦,201703  ,M2300,M2328,23B,23B2D
3312,弘憶股,201703  ,M2300,M2329,23T,23T2
3231,緯創,201703  ,M2300,M2325,23A,23A2
3296,勝德,201703  ,N.A.,N.A.,N.A.,N.A.
3305,昇貿,201703  ,M2300,M2331,23B,23B3X
3311,閎暉,201703  ,M2300,M2327,23D,23D4
3338,泰碩,201703  ,M2300,M2328,23D,23D2
3346,麗清,201703  ,M2200,M2200,23C,23C6C
3356,奇偶,201703  ,M2300,M2326,23C,23C9
3383,新世紀,201703  ,M2300,M2326,23C,23C6B
3443,創意,201703  ,M2300,M2324,23G,23G5
3406,玉晶光,201703  ,M2300,M2326,23U,23U1
3450,聯鈞,201703  ,M2300,M2331,23K,23K6
3413,京鼎,201703  ,M2300,M2324,23H,23H2
3454,晶睿,201703  ,M2300,M2326,23C,23C9
3481,群創,201703  ,M2300,M2326,23C,23C8A
3308,聯德,201703  ,M2300,M2328,23D,23D3
3504,揚明光,201703  ,M2300,M2326,23C,23CZ1
3432,台端,201703  ,M2300,M2328,23D,23D2
3494,誠研,201703  ,M2300,M2325,23T,23T1
3376,新日興,201703  ,M2300,M2328,23D,23D4
3380,明泰,201703  ,N.A.,N.A.,N.A.,N.A.
3437,榮創,201703  ,M2300,M2326,23C,23C6C
3518,柏騰,201703  ,M2300,M2331,23H,23H2
3416,融程電,201703  ,M2300,M2325,23B,23B5B
3419,譁裕,201703  ,M2300,M2327,23D,23D2
3530,晶相光,201703  ,M2300,M2324,23G,23G5
3321,同泰,201703  ,M2300,M2328,23B,23B2C
3515,華擎,201703  ,M2300,M2325,23B,23B1
3535,晶彩科,201703  ,M2300,M2326,23H,23H2
3536,誠創,201703  ,M2300,M2324,15C,15C1
3528,安馳,201703  ,M2300,M2329,23T,23T2
3501,維熹,201703  ,M2300,M2328,23D,23D2
3532,台勝科,201703  ,M2300,M2324,23G,23G3C
3533,嘉澤,201703  ,M2300,M2328,23D,23D2
3645,達邁,201703  ,M2300,M2328,23B,23B2C
3545,敦泰,201703  ,M2300,M2324,23G,23G5
3550,聯穎,201703  ,M2300,M2328,23D,23D2
3557,嘉威,201703  ,M2300,M2326,23C,23C8C
3702,大聯大,201703  ,M2300,M2329,23T,23T2
3706,神達,201703  ,M2300,M2325,23A,23A1
3708,上緯投控,201703  ,M1700,M1721,17F,17F
3653,健策,201703  ,M2300,M2328,23D,23D9C
3661,世芯-KY,201703  ,M2300,M2324,23G,23G5
3686,達能,201703  ,M2300,M2324,23C,23C7B
3591,艾笛森,201703  ,M2300,M2326,23C,23C6C
3665,貿聯-KY,201703  ,M2300,M2331,23D,23D2
3694,海華,201703  ,M2300,M2327,23K,23K2
3669,圓展,201703  ,M2300,M2326,23U,23U1
3701,大眾控,201703  ,M2300,M2325,23A,23A1
3673,TPK-KY,201703  ,M2300,M2326,23C,23C8E
3593,力銘,201703  ,M2300,M2328,23D,23D4
3596,智易,201703  ,M2300,M2327,23E,23E1
3605,宏致,201703  ,M2300,M2328,23D,23D2
3607,谷崧,201703  ,M2300,M2328,23D,23D4
3617,碩天,201703  ,M2300,M2331,23D,23D3
3679,新至陞,201703  ,M2300,M2328,23D,23D9A
3622,洋華,201703  ,M2300,M2326,23C,23C8E
3703,欣陸,201703  ,M2500,M2500,25B,25B
3704,合勤控,201703  ,M2300,M2327,23E,23E1
3705,永信,201703  ,M1700,M1722,17C,17C1
3563,牧德,201703  ,M2300,M2331,23H,23H2
3576,聯合再生,201703  ,M2300,M2326,23C,23C7C
3583,辛耘,201703  ,M2300,M2324,23H,23H2
3682,亞太電,201703  ,M2300,M2327,23K,23K3
3588,通嘉,201703  ,N.A.,N.A.,N.A.,N.A.
4119,旭富,201703  ,M1700,M1722,17C,17C1
4133,亞諾法,201703  ,M1700,M1722,17H,17H
4137,麗豐-KY,201703  ,M1700,M1722,17Z,17Z
4164,承業醫,201703  ,M1700,M1722,17G,17G
4155,訊映,201703  ,M1700,M1722,17G,17G
4104,佳醫,201703  ,M1700,M1722,17G,17G
4106,雃博,201703  ,M1700,M1722,17G,17G
4108,懷特,201703  ,M1700,M1722,17C,17C1
4737,華廣,201703  ,M1700,M1722,17G,17G
4739,康普,201703  ,M1700,M1721,17Z,17Z
4746,台耀,201703  ,M1700,M1722,17C,17C1
4560,強信-KY,201703  ,M1500,M1500,15A,15A3
4562,穎漢,201703  ,M1500,M1500,15A,15A1
4566,時碩工業,201703  ,M1500,M1500,15D,15D
4141,龍燈-KY,201703  ,M1700,M1722,17C,17C3
4142,國光生,201703  ,M1700,M1722,17C,17C1
4148,全宇生技-KY,201703  ,M1700,M1722,17C,17C3
4722,國精化,201703  ,M1700,M1721,17F,17F
4720,德淵,201703  ,M1700,M1721,17F,17F
4190,佐登-KY,201703  ,M1700,M1722,17Z,17Z
4306,炎洲,201703  ,M1300,M1300,13A,13A9
4414,如興,201703  ,M1400,M1400,14C,14C1
4426,利勤,201703  ,M1400,M1400,14C,14C2
4438,廣越,201703  ,M1400,M1400,14C,14C1
4526,東台,201703  ,M1500,M1500,15A,15A1
4532,瑞智,201703  ,M1500,M1500,15C,15C1
4557,永新-KY,201703  ,M1500,M1500,15D,15D
4540,全球傳動,201703  ,M1500,M1500,15A,15A2
4545,銘鈺,201703  ,M2300,M2328,23C,23C4B
4551,智伸科,201703  ,M1500,M1500,15D,15D
4552,力達-KY,201703  ,M1500,M1500,15C,15C1
4555,氣立,201703  ,M1500,M1500,15A,15A2
4807,日成-KY,201703  ,M2900,M2900,29B,29B
4536,拓凱,201703  ,M9900,M9900,99Z,99ZC
4755,三福化,201703  ,M1700,M1721,17Z,17Z
4763,材料-KY,201703  ,M1700,M1721,17Z,17Z
4764,雙鍵,201703  ,M1700,M1721,17Z,17Z
4927,泰鼎-KY,201703  ,M2300,M2328,23B,23B2D
4930,燦星網,201703  ,M1600,M1600,15C,15C1
4912,聯德控股-KY,201703  ,M2300,M2328,23D,23D9A
4915,致伸,201703  ,M2300,M2325,23C,23C3
4916,事欣科,201703  ,M2300,M2325,23B,23B5B
4919,新唐,201703  ,M2300,M2324,23G,23G5
4994,傳奇,201703  ,M2300,M2330,23X,23X2
4999,鑫禾,201703  ,M2300,M2328,23D,23D4
5007,三星,201703  ,M2000,M2000,20A,20A1
4766,南寶,201703  ,M1700,M1700,17F,17F
4904,遠傳,201703  ,M2300,M2327,23K,23K3
4906,正文,201703  ,M2300,M2327,23E,23E2
5234,達興材料,201703  ,M2300,M2326,23C,23C8C
5243,乙盛-KY,201703  ,M2300,M2326,23D,23D9A
5203,訊連,201703  ,M2300,M2330,23X,23X2
5215,科嘉-KY,201703  ,M2300,M2325,23D,23D9D
4934,太極,201703  ,M2300,M2326,23C,23C7C
4935,茂林-KY,201703  ,M2300,M2326,23C,23C8C
4938,和碩,201703  ,M2300,M2325,23A,23A2
4942,嘉彰,201703  ,M2300,M2326,23D,23D9A
4989,榮科,201703  ,M2300,M2328,23B,23B3X
4943,康控-KY,201703  ,M2300,M2328,23D,23D2
4956,光鋐,201703  ,M2300,M2326,23C,23C6B
4958,臻鼎-KY,201703  ,M2300,M2328,23B,23B2C
4960,誠美材,201703  ,M2300,M2326,23C,23C8C
4952,凌通,201703  ,M2300,M2324,23G,23G5
4977,眾達-KY,201703  ,M2300,M2327,23K,23K6
4968,立積,201703  ,M2300,M2324,23G,23G5
4976,佳凌,201703  ,M2300,M2326,23U,23U1
5225,東科-KY,201703  ,M2300,M2331,23U,23U2
5269,祥碩,201703  ,M2300,M2324,23G,23G5
5284,jpp-KY,201703  ,M9900,M9900,23D,23D9D
5285,界霖,201703  ,M2300,M2324,23G,23G4
5288,豐祥-KY,201703  ,M1500,M1500,15D,15D
5258,虹堡,201703  ,M2300,M2325,23B,23B5A
5484,慧友,201703  ,M2300,M2326,23C,23C9
5515,建國,201703  ,M2500,M2500,25B,25B
5519,隆大,201703  ,M2500,M2500,25B,25B
5906,台南-KY,201703  ,M2900,M2900,14C,14C1
5907,大洋-KY,201703  ,M2900,M2900,29A,29A1
6005,群益證,201703  ,M2800,M3000,30A,30A
5706,鳳凰,201703  ,M2700,M2700,27C,27C
5388,中磊,201703  ,M2300,M2327,23E,23E2
6108,競國,201703  ,M2300,M2328,23B,23B2D
6115,鎰勝,201703  ,M2300,M2328,23D,23D2
6116,彩晶,201703  ,M2300,M2326,23C,23C8A
5521,工信,201703  ,M2500,M2500,25B,25B
5522,遠雄,201703  ,M2500,M2500,25A,25A
5525,順天,201703  ,M2500,M2500,25A,25A
5538,東明-KY,201703  ,M2000,M2000,20A,20A1
5607,遠雄港,201703  ,M2600,M2600,26C,26C
5876,上海商銀,201703  ,M2800,M2810,28A,28A
5608,四維航,201703  ,M2600,M2600,26A,26A1
6024,群益期,201703  ,M2800,M3000,30C,30C
5434,崇越,201703  ,M2300,M2329,23T,23T2
5880,合庫金,201703  ,M2800,M28HO,28L,28L
5469,瀚宇博,201703  ,M2300,M2328,23B,23B2D
5471,松翰,201703  ,M2300,M2324,23G,23G5
6112,聚碩,201703  ,M2300,M2330,23X,23X1
5533,皇鼎,201703  ,M2500,M2500,25A,25A
5531,鄉林,201703  ,M2500,M2500,25A,25A
5534,長虹,201703  ,M2500,M2500,25A,25A
5871,中租-KY,201703  ,M9900,M9900,28K,28K
6117,迎廣,201703  ,M2300,M2325,23D,23D4
6120,達運,201703  ,M2300,M2326,23C,23C8B
6155,鈞寶,201703  ,M2300,M2328,23D,23D5
6164,華興,201703  ,M2300,M2326,23C,23C6C
6165,浪凡,201703  ,M2300,M2328,23D,23D2
6166,凌華,201703  ,M2300,M2325,23B,23B5B
6172,互億,201703  ,M2300,M2325,23E,23E1
6139,亞翔,201703  ,M2300,M2331,23H,23H1
6141,柏承,201703  ,M2300,M2328,23B,23B2D
6142,友勁,201703  ,M2300,M2327,23E,23E2
6136,富爾特,201703  ,M2300,M2327,23T,23T2
6152,百一,201703  ,M2300,M2327,23K,23K2
6153,嘉聯益,201703  ,M2300,M2328,23B,23B2C
6191,精成科,201703  ,M2300,M2328,23B,23B2B
6192,巨路,201703  ,M2300,M2331,23T,23T2
6183,關貿,201703  ,M2300,M2330,23K,23K4
6197,佳必琪,201703  ,M2300,M2328,23D,23D2
6128,上福,201703  ,M2300,M2325,23D,23D9D
6213,聯茂,201703  ,M2300,M2328,23B,23B3A
6189,豐藝,201703  ,M2300,M2329,23T,23T2
6235,華孚,201703  ,M2300,M2325,23D,23D4
6205,詮欣,201703  ,M2300,M2328,23D,23D2
6206,飛捷,201703  ,M2300,M2325,23B,23B5A
6209,今國光,201703  ,M2300,M2326,23U,23U1
6201,亞弘電,201703  ,M2300,M2331,23U,23U2
6168,宏齊,201703  ,M2300,M2326,23C,23C6C
6131,鈞泰,201703  ,M2300,M2326,23C,23C9
6133,金橋,201703  ,M2300,M2328,23D,23D2
6176,瑞儀,201703  ,M2300,M2326,23C,23C8B
6177,達麗,201703  ,N.A.,N.A.,N.A.,N.A.
6184,大豐電,201703  ,N.A.,N.A.,N.A.,N.A.
6202,盛群,201703  ,M2300,M2324,23G,23G5
6243,迅杰,201703  ,M2300,M2324,23G,23G5
6251,定穎,201703  ,M2300,M2328,23B,23B2D
6257,矽格,201703  ,M2300,M2324,23G,23G2
6224,聚鼎,201703  ,M2300,M2328,23D,23D5
6214,精誠,201703  ,M2300,M2330,23X,23X1
6215,和椿,201703  ,M2300,M2331,23H,23H2
6216,居易,201703  ,M2300,M2327,23E,23E1
6225,天瀚,201703  ,M2300,M2326,23U,23U1
6226,光鼎,201703  ,M2300,M2326,23C,23C6C
6269,台郡,201703  ,M2300,M2328,23B,23B2C
6230,尼得科超眾,201703  ,M2300,M2325,23D,23D9B
6271,同欣電,201703  ,M2300,M2324,23D,23D5
6277,宏正,201703  ,M2300,M2325,23C,23C3
6196,帆宣,201703  ,M2300,M2331,23H,23H1
6278,台表科,201703  ,M2300,M2326,23B,23B2B
6282,康舒,201703  ,M2300,M2328,23D,23D3
6283,淳安,201703  ,M2300,M2327,23C,23C3
6288,聯嘉,201703  ,M2300,M2326,23C,23C6C
6289,華上,201703  ,M2300,M2326,23C,23C6B
6239,力成,201703  ,M2300,M2324,23G,23G2
6409,旭隼,201703  ,M2300,M2331,23D,23D3
6412,群電,201703  ,M2300,M2328,23D,23D3
6281,全國電,201703  ,M2300,M2329,23T,23T1
6414,樺漢,201703  ,M2300,M2325,23B,23B5B
6415,矽力-KY,201703  ,M2300,M2324,23G,23G5
6285,啟碁,201703  ,M2300,M2327,23K,23K2
6416,瑞祺電通,201703  ,M2300,M2327,23E,23E1
6456,GIS-KY,201703  ,M2300,M2326,23C,23C8E
6477,安集,201703  ,M2300,M2326,23C,23C7C
6533,晶心科,201703  ,M2300,M2324,23G,23G5
6449,鈺邦,201703  ,M2300,M2328,23D,23D5
6451,訊芯-KY,201703  ,M2300,M2324,23G,23G2
6581,鋼聯,201703  ,M9900,M9900,99L,99L2
6582,申豐,201703  ,M2100,M2100,21C,21C
6591,動力-KY,201703  ,M2300,M2325,23D,23D9B
6405,悅城,201703  ,M2300,M2326,23C,23C8E
6552,易華電,201703  ,M2300,M2324,23G,23G2
6426,統新,201703  ,M2300,M2327,23K,23K6
6431,光麗-KY,201703  ,M2300,M2326,23C,23C8E
6438,迅得,201703  ,M2300,M2331,23H,23H2
6442,光聖,201703  ,M2300,M2327,23D,23D2
6443,元晶,201703  ,M2300,M2326,23C,23C7C
6464,台數科,201703  ,M9900,M9900,99G,99G
6504,南六,201703  ,M9900,M9900,14F,14F
6505,台塑化,201703  ,M9700,M9700,13C,13C
6579,研揚,201703  ,M2300,M2325,23B,23B5B
6670,復盛應用,201703  ,M9900,M9900,99Z,99ZC
6525,捷敏-KY,201703  ,M2300,M2324,23G,23G2
6531,愛普,201703  ,M2300,M2324,23G,23G5
8011,台通,201703  ,M2300,M2327,23K,23K6
6558,興能高,201703  ,M2300,M2331,23D,23D3
6669,緯穎,201703  ,M2300,M2300,23T,23T1
6625,必應,201703  ,M3200,M3200,99H,99H
6573,虹揚-KY,201703  ,M2300,M2300,23D,23D1
6641,基士德-KY,201703  ,M9900,M9900,99Z,99ZC
6655,科定,201703  ,M9900,M9900,99Z,99ZC
6605,帝寶,201703  ,M1500,M1500,15D,15D
